title,location,summary_review,review_score,movie_score,genre
The Shining,United States,great from begin to end ,8,8.4,Drama
The Shining,"Amsterdam, Netherlands",the shin ,7,8.4,Drama
The Shining,Iceland,really good horror movie from the awesome director stanley kubrick ,10,8.4,Drama
The Shining,United States,a modern dissent into madness but some flaw get there ,8,8.4,Drama
The Shining,"Maineville, Ohio",the shining shine with terror ,10,8.4,Drama
The Shining,Norway,excellent simply excellent ,9,8.4,Drama
The Shining,"Australia, sydney",some thing i do not get ... please help ,8,8.4,Drama
The Shining,UNKNOWN,suspenseful ,9,8.4,Drama
The Shining,United Kingdom,a shin star ... ,9,8.4,Drama
The Shining,United States,home sweet horror ,10,8.4,Drama
The Shining,Netherlands,visually a masterpiece as a horror not so scary ,7,8.4,Drama
The Shining,South Africa,make every other horror film look amateurish ,10,8.4,Drama
The Shining,"Long Beach, California",i do not feel that this be a masterpiece ,7,8.4,Drama
The Shining,United States,age well like a fine wine ,9,8.4,Drama
The Shining,United Kingdom,do not disregard this film ,10,8.4,Drama
The Shining,United States,very good ; but could have be great ,9,8.4,Drama
The Shining,Germany,thrilling but not as much as the book ,8,8.4,Drama
The Shining,United Kingdom,watch the shin and no work make jack a dull boy ,10,8.4,Drama
The Shining,United Kingdom,superb film it ' a must buy dvd. ,10,8.4,Drama
The Shining,Canada,best horror film of all time ,10,8.4,Drama
The Shining,United Kingdom,everything there be to say have already be say ... ,9,8.4,Drama
The Shining,United States,"why be not "" certain other actress "" consider for this movie ",8.4,8.4,Drama
The Shining,New Zealand,a real movie ... ,9,8.4,Drama
The Shining,Australia,the mother of all horror film ,10,8.4,Drama
The Shining,Denmark,a horror masterpiece that deserve to be see again and again ... and again ,10,8.4,Drama
The Shining,United States,jack nicholson 's best role ; triumph for kubrick ,10,8.4,Drama
The Shining,Canada,kurbick 's flawed but still a noteworthy horror film ,8,8.4,Drama
The Shining,"King of Prussia, PA",""" here ' johnny "" ",8,8.4,Drama
The Shining,United States,this be the ultimate atmospheric ghost movie ,10,8.4,Drama
The Shining,"Sacramento, CA",the world of stanley kubrick : the shining ,7,8.4,Drama
The Shining,United Kingdom,""" heeeere 's johnny "" ... brilliant ",10,8.4,Drama
The Shining,Denmark,what do the end mean ,8,8.4,Drama
The Shining,None Of Your Business,loosely base on stephen king 's book but it ' good ,9,8.4,Drama
The Shining,chicago illinois,here ' johnny ,10,8.4,Drama
The Shining,"Milwaukee, WI",suspenseful masterpiece ,8,8.4,Drama
The Shining,Oklahoma,flaw but effectively creepy ,8.4,8.4,Drama
The Shining,san diego,u can see helicopter shadow in opening sequence ,8.4,8.4,Drama
The Shining,United States,disturbingly excellent ,8.4,8.4,Drama
The Shining,"Manchester, England",hint and tip ,8.4,8.4,Drama
The Shining,UNKNOWN,the shining and salem 's lot ,8.4,8.4,Drama
The Shining,"Blue Mountains, Australia",kubrick 's horror ,8.4,8.4,Drama
The Shining,UNKNOWN,both scary and think provoke one of the scary film of all time ... ,8.4,8.4,Drama
The Shining,"Massachussts, US",what be this movie ,8.4,8.4,Drama
The Shining,"Belfast, Ireland",it ' bad and it ' not scary ,8.4,8.4,Drama
The Shining,"Ottawa, Ontario",my introduction to stanley kubrick ,8.4,8.4,Drama
The Shining,"London, England",kubrick 's contribution to the horror genre ,8,8.4,Drama
The Shining,Sweden,jack ,9,8.4,Drama
The Shining,"Uppsala, Sweden",help how can an empty corridor by frightening ,10,8.4,Drama
The Shining,"Houston, TX",the best ,10,8.4,Drama
The Shining,Iowa,wow ,10,8.4,Drama
The Shining,Chile,everything shin on this movie ,10,8.4,Drama
The Shining,UNKNOWN,do not overlook this horror film ,8,8.4,Drama
The Shining,"Niagara Region, Ontario, Canada",a very good movie that could have be great ,7,8.4,Drama
The Shining,minneapolis,brilliant ,10,8.4,Drama
The Shining,UNKNOWN,great movie of all time ,10,8.4,Drama
The Shining,UNKNOWN,i be not alone : some of you hate it too ,8.4,8.4,Drama
The Shining,"Järvenpää, Finland",horror classic number one ,10,8.4,Drama
The Shining,"Richmond, Virginia",a masterpiece of horror ,10,8.4,Drama
The Shining,UNKNOWN,this be suppose to be scary ,8.4,8.4,Drama
The Shining,United States,a great horror film jack nicholson and shelley duvall be amazing ,8.4,8.4,Drama
The Shining,New Jersey,read the book instead * spoiler within * ,8.4,8.4,Drama
The Shining,"New York, NY",masterpiece of modern horror ,10,8.4,Drama
The Shining,England,why ,8.4,8.4,Drama
The Shining,USA,one of the scary movie of all time by one of the best director of all time * * * 1/2 out of * * * * ,9,8.4,Drama
The Shining,usa,just miss the mark ,8.4,8.4,Drama
The Shining,Colorado USA,visually interesting but little more ,8.4,8.4,Drama
The Shining,usa,watch the mini - series instead ,8.4,8.4,Drama
The Shining,"San Francisco, CA","a "" shin "" example of how king do not translate well to film ",8.4,8.4,Drama
The Shining,lucerne,i be sorry mr. stephen king ,10,8.4,Drama
The Shining,United States,overrated ,5,8.4,Drama
The Shining,United Kingdom,better than the novel by far ,9,8.4,Drama
The Shining,United States,the shining indeed shin one of the most iconic horror film ever ,9,8.4,Drama
The Shining,United States,a masterpiece of a horror movie but a sophisticated one as well ,10,8.4,Drama
The Shining,UNKNOWN,a true horror classic a definitive staple of the genre ,10,8.4,Drama
The Shining,North America,brilliant & terrifying film ,9,8.4,Drama
The Shining,"Rio de Janeiro, Brazil",a masterpiece like only kubrick could make ,10,8.4,Drama
The Shining,United States,the shin summery ,5,8.4,Drama
The Shining,Peru,i like both the movie and the book ,10,8.4,Drama
The Shining,Northern Ca.,from king 's lip to your ear and eye ,8.4,8.4,Drama
The Shining,United States,my 2 cent ,10,8.4,Drama
The Shining,United States,the shining be a true horror classic that allow you to feel the fear and suspense of the character ,10,8.4,Drama
The Shining,United States,this be how you create ambiance ,10,8.4,Drama
The Shining,United Kingdom,equivocation ,5,8.4,Drama
The Shining,United States,the best movie ever make ,8.4,8.4,Drama
The Shining,United Kingdom,a beautifully perplexing masterpiece of horror 10/10 ,10,8.4,Drama
The Shining,"Rome, Italy",not a masterpiece ,8,8.4,Drama
The Shining,United States,quite the experience ,9,8.4,Drama
The Shining,United Kingdom,really what be the point ,8,8.4,Drama
The Shining,England,who better ,8,8.4,Drama
The Shining,"Greenwich, CT United States",writer 's block turn terminal ,8,8.4,Drama
The Shining,UNKNOWN,help me i do not get the ending ,8.4,8.4,Drama
The Shining,"Framingham, MA, USA",be i the only one ,8.4,8.4,Drama
The Shining,Conn,red rum ,9,8.4,Drama
The Shining,UNKNOWN,good ... but not as good as some say ,6,8.4,Drama
The Shining,"Liverpool, England",idiot ,8.4,8.4,Drama
The Shining,UNKNOWN,read the book instead ,6,8.4,Drama
The Shining,Portugal,deep symbolic a multi - layer classic ,9,8.4,Drama
The Shining,"Crystal Lake, IL, USA",this be horror ,1,8.4,Drama
The Shining,UNKNOWN,very overrated ,5,8.4,Drama
The Shining,Australia,do not understand how this movie get such high rating ,4,8.4,Drama
The Shining,"Deming, New Mexico, USA",lavish b horror ,7,8.4,Drama
The Shining,Serbia,probably the best horror film ever make ,10,8.4,Drama
The Shining,UNKNOWN,kubrick 's worst ,5,8.4,Drama
The Shining,USA,dreadful ,8.4,8.4,Drama
The Shining,United States,ponderous predictable ,3,8.4,Drama
The Shining,Denmark,fail a little for a horror flick but still a pretty good job by kubrick ,8,8.4,Drama
The Shining,"Raleigh, NC",how stupid ,8.4,8.4,Drama
The Shining,"Towson, Maryland",bad adaptation of a stephen king novel ever ,8.4,8.4,Drama
The Shining,Canada,predictable even bore at best an overly dramatize faux documentary on domestic violence ,4,8.4,Drama
The Shining,"Shrewsbury, England",best movie ever ,10,8.4,Drama
The Shining,"Claremont, USA",fatally flaw ,5,8.4,Drama
The Shining,USA,okay stanley kubrick be a better director than most but .... .... ,4,8.4,Drama
The Shining,UNKNOWN,a successful comedy unfortunately by accident ,3,8.4,Drama
The Shining,UNKNOWN,the simpson ' parody be more entertaining ,8.4,8.4,Drama
The Shining,"Brisbane, Australia",an ok film but a poor horror movie with awful act ,6,8.4,Drama
The Shining,"Perth, Australia",my brief review of the film ,8.4,8.4,Drama
The Shining,Canada,false legend ... ,2,8.4,Drama
The Shining,UNKNOWN,how can people love this bastardization of such a wonderful book ,1,8.4,Drama
The Shining,Minnesota,a major disappointment ,6,8.4,Drama
The Shining,Charlotte North By God Carolina,kubrick 's vision fall short once again ,1,8.4,Drama
The Shining,India,disappointment ,1,8.4,Drama
The Shining,Washington state,what be stanley kubrick do direct horror ,1,8.4,Drama
The Shining,"a place, like all places, that looks a lot different in the dark",awful adaptation of a terrific--and terrifying let alone actually scary--book ,1,8.4,Drama
The Shining,"Tunbridge Wells, England",try to have the best of both world and end up with the best of neither ,5,8.4,Drama
The Shining,UNKNOWN,sht load of crap ,1,8.4,Drama
The Shining,"Los Angeles, Ca",highly overrated and only somewhat enjoyable ,5,8.4,Drama
The Shining,PariS,tsiegretlop ( dvd ) ,7,8.4,Drama
The Shining,UNKNOWN,it ' terrify until you realize how ridiculous it be ,7,8.4,Drama
The Shining,Canada,nicholson shine ,9,8.4,Drama
The Shining,"Mumbia, India",fantstic movie ,8,8.4,Drama
The Shining,Latvia,different to say at least ,8,8.4,Drama
The Shining,"California, USA",creepy and eerie ,7,8.4,Drama
The Shining,United Kingdom,a classic you could watch over and over again ,9,8.4,Drama
The Shining,Ireland,frighten the whole way through ,9,8.4,Drama
The Shining,United States,the great ,10,8.4,Drama
The Shining,UNKNOWN,very good but ... ,7,8.4,Drama
The Shining,"Houston, Texas",redrum .... ,8,8.4,Drama
The Shining,France,shin analysis ,8,8.4,Drama
The Shining,United Kingdom,favourite horror film ,10,8.4,Drama
The Shining,"Los Angeles, CA",by far the most scary movie ever ,10,8.4,Drama
The Shining,"Seattle, Wa.",stanley kubrick confession ,10,8.4,Drama
The Shining,United States,best if watch alone late at night in creepy dark old house with lot of window and flimsy lock ,8.4,8.4,Drama
The Shining,United States,reviewing after just have see it for possibly the 36th time maybe more ,9,8.4,Drama
The Shining,United States,""" i 'm not go to hurt ya ... i'm just go to bash your brain in "" ",10,8.4,Drama
The Shining,Utopia,isolation recover alcoholic a place of haunt memory horror from the past start to emerge into jack world ..snow in what will become of his family ,8,8.4,Drama
The Shining,Ecuador,i finally get to see johnny ,7,8.4,Drama
The Shining,Romania,memorable ,8.4,8.4,Drama
The Shining,UNKNOWN,good movie quite entertaining ,7,8.4,Drama
The Shining,"Copenhagen, Denmark",the hotel of evil ,10,8.4,Drama
The Shining,United States,""" the tide of terror that sweep the nation ... "" ",9,8.4,Drama
The Shining,Australia,iconic horror/thriller movie ,7,8.4,Drama
The Shining,United Kingdom,unbelievable film up there with the best ,10,8.4,Drama
The Shining,United States,quite a classic ,8.4,8.4,Drama
The Shining,UNKNOWN,the king of the hill of horror film ,8.4,8.4,Drama
The Shining,United States,king meet kubrick ,7,8.4,Drama
The Shining,UNKNOWN,one of the best stephen king 's adaptation ( kubrick at his peak ) ,8,8.4,Drama
The Shining,Portugal,be the shin interpretation pure buls * * * ,9,8.4,Drama
The Shining,San Diego,one of the best horror 's in cinema ,9,8.4,Drama
The Shining,Mexico,"kubrick vs. king or : a response to all of those who claim the shin "" suck "" because its different from the book ",9,8.4,Drama
The Shining,United Kingdom,a super film..worth see for jack nicholsons performance ,8.4,8.4,Drama
The Shining,"Bangalore, India",shin shin in many way ,7,8.4,Drama
The Shining,India,the shining - yikes ,8,8.4,Drama
The Shining,United Kingdom,heeeeeres a masterpiece ,10,8.4,Drama
The Shining,Norway,one of the most essential horror/thriller movie the last 50 year ,10,8.4,Drama
The Shining,Leipzig,horror that send a message ,8,8.4,Drama
The Shining,France,"welcome to "" the shining "" 's overlook hotel ... such a scary place ... such a scary face ... ",9,8.4,Drama
The Shining,United Kingdom,mismatch of style and content ,7,8.4,Drama
The Shining,India,the crown of horror ,10,8.4,Drama
The Shining,United Kingdom,brilliant cinematography and production design ,8,8.4,Drama
The Shining,United Kingdom,kubrick 's best horror ... ..kubrick ' only horror ... ,10,8.4,Drama
The Shining,UNKNOWN,one of the best film of all time ,10,8.4,Drama
The Shining,"Herzlya, Israel",slowly become a classic ,9,8.4,Drama
The Shining,United States,the shining shine ,10,8.4,Drama
The Shining,Finland,the most frightening movie ever ,10,8.4,Drama
The Shining,Kenya,yet another kubrick masterpiece ... ,10,8.4,Drama
The Shining,"Spring Hill, FL",classic horror from one of the great filmmaker ,8,8.4,Drama
The Shining,"Sydney, Australia",so good it ' scary ,9,8.4,Drama
The Shining,India,directorial masterclass ,10,8.4,Drama
The Shining,United States,classic horror movie ,10,8.4,Drama
The Shining,United States,old fashioned type of scary movie ,10,8.4,Drama
The Shining,United Kingdom,teusday ,8,8.4,Drama
The Shining,"San Francisco, United States",the house that stanley build ,10,8.4,Drama
The Shining,United States,scary film of all time and kubrick 's most accessible work if far from his best ,10,8.4,Drama
The Shining,USA,classic ,7,8.4,Drama
The Shining,United States,excellent movie ,10,8.4,Drama
The Shining,United States,epic horror ,10,8.4,Drama
The Shining,United States,a strange film that do not follow any pure horror movie formula ,10,8.4,Drama
The Shining,United States,a flawed but very interesting and suspenseful horror from the master ,8.4,8.4,Drama
The Shining,Mars,""" all work and no play make jack a dull boy "" ",9,8.4,Drama
The Shining,United Kingdom,well make and ambiguous psychological horror ,9,8.4,Drama
The Shining,UNKNOWN,pure psychological horror ,8,8.4,Drama
The Shining,India,classic horror movie which play on your mind ,9,8.4,Drama
The Shining,Surrey,ice ( 2010 - 11 ) ,8.4,8.4,Drama
The Shining,United States,a review of the shining ,8.4,8.4,Drama
The Shining,India,psycho horror be the true aura of cinema ,10,8.4,Drama
The Shining,Brazil,good ,8,8.4,Drama
The Shining,Norway,i dare today 's director to do better than this one ,10,8.4,Drama
The Shining,Seattle,the shining - classic horror ,8.4,8.4,Drama
The Shining,Finland,the shining- still chikking 30 year later ,10,8.4,Drama
The Shining,Canada,perfect on most ground but poor on a couple ,8.4,8.4,Drama
The Shining,United States,good but not one of the great horror film ever ,7,8.4,Drama
The Shining,United States,silver screeningz review : 81 ,9,8.4,Drama
The Shining,Canada,bad cast ,8.4,8.4,Drama
The Shining,Ireland,classic but not for the oscar ,8,8.4,Drama
The Shining,United States,have it ' reward and be not at all a bad film but be vastly overrated ,7,8.4,Drama
The Shining,India,most underrated movie in history ,10,8.4,Drama
The Shining,"God Only Knows, Planet Earth",the shining ( 1980 ) ,6,8.4,Drama
The Shining,France,"the "" epic "" horror film ",10,8.4,Drama
The Shining,United States,a brilliant feminist horror ride ,9,8.4,Drama
The Shining,United States,minor correction to synopsis ,10,8.4,Drama
The Shining,"Newbury, England",small shout out to ms. duvall ,8.4,8.4,Drama
The Shining,United States,utterly terrifying   scary horror film in existence ,10,8.4,Drama
